no	coord	coordx	coordy	median.elevation	forest.percent	water.percent
18650	643100	643	100	2494	0	2
18651	643101	643	101	2442	0	1
18652	643102	643	102	2717	0	0
18653	643103	643	103	3082	0	0
18654	643104	643	104	2791	0	0
18655	643105	643	105	2517	0	2
18656	643106	643	106	2819	0	0
18657	643107	643	107	3104	0	0
18658	643108	643	108	3549	0	0
18659	643109	643	109	3299	0	0
18660	643110	643	110	3349	0	0
18661	643111	643	111	3673	0	0
18662	643112	643	112	3728	0	0
18663	643113	643	113	3679	0	0
18664	643114	643	114	3139	0	0
18665	643115	643	115	2819	0	0
18666	643116	643	116	2760	0	0
18667	643117	643	117	2698	0	5
18668	643118	643	118	2250	0	1
18669	643119	643	119	2045	0	1
18670	643120	643	120	2047	0	0
18671	643121	643	121	2173	0	1
18672	643122	643	122	2351	0	0
18673	643123	643	123	2394	0	0
18674	643124	643	124	1926	20	0
18675	643125	643	125	1831	17	1
18676	643126	643	126	1735	63	1
18677	643127	643	127	1213	83	0
18678	643128	643	128	829	28	1
18679	643129	643	129	791	2	0
18680	643130	643	130	704	11	6
18681	643131	643	131	813	37	2
18682	643132	643	132	1133	32	1
18683	643133	643	133	1550	42	1
18684	643134	643	134	1630	68	2
18685	643135	643	135	1568	44	11
18686	643136	643	136	1626	36	16
18687	643137	643	137	1609	26	4
18688	643138	643	138	1887	7	0
18689	643139	643	139	2188	0	1
18690	643140	643	140	2672	0	0
18691	643141	643	141	3127	0	0
18692	643142	643	142	3388	0	0
18693	643143	643	143	3534	0	0
18694	643144	643	144	3403	0	0
18695	643145	643	145	3318	0	0
18696	643146	643	146	3461	0	0
18697	643147	643	147	3496	0	0
18698	643148	643	148	2947	0	0
18699	643149	643	149	2877	0	0
18700	643150	643	150	2965	0	0
18701	643151	643	151	3224	0	0
18702	643152	643	152	2946	0	0
18703	643153	643	153	3099	0	0
18704	643154	643	154	3358	0	0
18705	643155	643	155	3578	0	0
18706	643156	643	156	3668	0	0
18707	643157	643	157	3586	0	0
18708	643158	643	158	3591	0	0
18709	643159	643	159	2623	0	0
18710	643160	643	160	1890	7	1
18711	643161	643	161	1491	51	0
18712	643162	643	162	1249	43	0
18713	643163	643	163	1075	16	0
18714	643164	643	164	987	22	4
18715	643165	643	165	1246	47	0
18716	643166	643	166	1718	58	0
18717	643167	643	167	2050	13	2
18718	643168	643	168	2500	0	0
18719	643169	643	169	2454	0	0
18720	643170	643	170	2030	0	1
18721	643171	643	171	1928	0	0
18722	643172	643	172	1798	37	0
18723	643173	643	173	1567	94	0
18724	643174	643	174	1309	85	0
18725	643175	643	175	651	44	42
18726	643176	643	176	564	0	100
18727	643177	643	177	564	0	100
18728	643178	643	178	582	26	47
18729	643179	643	179	953	65	2
18730	643180	643	180	1669	10	3
18731	643181	643	181	1945	0	0
18732	643182	643	182	1529	2	1
18733	643183	643	183	1470	32	1
18734	643184	643	184	1451	34	0
18735	643185	643	185	1385	33	0
18736	643186	643	186	1202	36	2
18737	643187	643	187	1120	30	2
18738	643188	643	188	1119	50	1
18739	643189	643	189	1169	64	1
18740	643190	643	190	1209	55	0
18741	643191	643	191	996	40	2
18742	643192	643	192	984	23	3
18743	643193	643	193	1033	63	3
18744	643194	643	194	890	28	1
18745	643195	643	195	930	29	5
18746	643196	643	196	976	54	1
18747	643197	643	197	818	33	0
18748	643198	643	198	753	19	3
18749	643199	643	199	730	2	1
18750	643200	643	200	739	7	1
18751	643201	643	201	814	13	0
18752	643202	643	202	960	20	0
18753	643203	643	203	825	60	4
18754	643204	643	204	991	51	0
18755	643205	643	205	973	30	0
18756	643206	643	206	884	47	0
18757	643207	643	207	898	46	1
18758	643208	643	208	839	47	0
18759	643209	643	209	929	35	0
18760	643210	643	210	856	59	0
18761	643211	643	211	934	39	0
18762	643212	643	212	866	42	0
18763	643213	643	213	795	63	0
18764	643214	643	214	727	24	2
18765	643215	643	215	678	36	0
18766	643216	643	216	614	20	0
18767	643217	643	217	604	31	2
18768	643218	643	218	575	27	3
18769	643219	643	219	656	47	0
18770	643220	643	220	626	57	0
18771	643221	643	221	525	25	0
18772	643222	643	222	519	0	0
18773	643223	643	223	517	0	0
18774	643224	643	224	501	0	1
18775	643225	643	225	499	1	0
18776	643226	643	226	593	30	0
18777	643227	643	227	642	54	0
18778	643228	643	228	508	0	1
18779	643229	643	229	612	37	0
18780	643230	643	230	693	93	0
18781	643231	643	231	622	52	0
18782	643232	643	232	655	88	0
18783	643233	643	233	634	48	0
18784	643234	643	234	585	49	1
18785	643235	643	235	604	45	0
18786	643236	643	236	560	52	0
18787	643237	643	237	515	13	0
18788	643238	643	238	514	19	0
18789	643239	643	239	509	44	1
18790	643240	643	240	524	52	0
18791	643241	643	241	465	33	2
18792	643242	643	242	489	61	0
18793	643243	643	243	474	70	0
18794	643244	643	244	489	96	0
18795	643245	643	245	482	97	0
18796	643246	643	246	472	84	0
18797	643247	643	247	415	36	0
18798	643248	643	248	373	28	13
18799	643249	643	249	389	3	1
18800	643250	643	250	446	15	0
18801	643251	643	251	481	8	0
18802	643252	643	252	711	64	0
18803	643253	643	253	741	59	0
18804	643254	643	254	669	31	0
18805	643255	643	255	550	31	0
18806	643256	643	256	564	27	0
18807	643257	643	257	525	19	0
18808	643258	643	258	522	53	0
18809	643259	643	259	518	56	0
18810	643260	643	260	430	49	0
18811	643261	643	261	363	2	0
18812	643262	643	262	351	4	2
18813	643263	643	263	343	0	1
18814	643264	643	264	411	28	0
18815	643265	643	265	364	55	0
18816	643266	643	266	306	79	6
18817	643267	643	267	298	1	2
18818	644095	644	95	3035	0	0
18819	644096	644	96	2832	0	0
18820	644097	644	97	2950	0	0
18821	644098	644	98	2947	0	0
18822	644099	644	99	2718	0	2
18823	644100	644	100	2726	0	1
18824	644101	644	101	2910	0	0
18825	644102	644	102	3060	0	0
18826	644103	644	103	3083	0	0
18827	644104	644	104	2842	0	0
18828	644105	644	105	2892	0	2
18829	644106	644	106	3023	0	0
18830	644107	644	107	3215	0	0
18831	644108	644	108	3726	0	0
18832	644109	644	109	3544	0	0
18833	644110	644	110	3112	0	0
18834	644111	644	111	3116	0	0
18835	644112	644	112	3328	0	0
18836	644113	644	113	3483	0	0
18837	644114	644	114	2950	0	0
18838	644115	644	115	2381	0	0
18839	644116	644	116	2322	0	1
18840	644117	644	117	2460	0	0
18841	644118	644	118	2214	0	0
18842	644119	644	119	1866	18	3
18843	644120	644	120	1890	1	0
18844	644121	644	121	1962	0	2
18845	644122	644	122	2111	0	0
18846	644123	644	123	2335	0	0
18847	644124	644	124	1942	44	0
18848	644125	644	125	1528	83	0
18849	644126	644	126	1263	75	1
18850	644127	644	127	1154	44	0
18851	644128	644	128	1014	51	0
18852	644129	644	129	907	2	0
18853	644130	644	130	880	11	1
18854	644131	644	131	761	19	6
18855	644132	644	132	937	38	1
18856	644133	644	133	1409	37	0
18857	644134	644	134	1802	91	0
18858	644135	644	135	2005	55	0
18859	644136	644	136	2001	21	0
18860	644137	644	137	1806	74	1
18861	644138	644	138	1792	4	2
18862	644139	644	139	2079	0	3
18863	644140	644	140	2436	0	1
18864	644141	644	141	2842	0	0
18865	644142	644	142	3204	0	0
18866	644143	644	143	3339	0	0
18867	644144	644	144	2960	0	0
18868	644145	644	145	2891	0	0
18869	644146	644	146	3187	0	0
18870	644147	644	147	3551	0	0
18871	644148	644	148	2967	0	0
18872	644149	644	149	2813	0	0
18873	644150	644	150	2839	0	0
18874	644151	644	151	2862	0	0
18875	644152	644	152	2893	0	0
18876	644153	644	153	3241	0	0
18877	644154	644	154	3617	0	0
18878	644155	644	155	3576	0	0
18879	644156	644	156	3481	0	0
18880	644157	644	157	3250	0	0
18881	644158	644	158	2982	0	0
18882	644159	644	159	3114	0	0
18883	644160	644	160	2117	1	1
18884	644161	644	161	1561	75	2
18885	644162	644	162	1190	32	0
18886	644163	644	163	971	2	5
18887	644164	644	164	1084	4	0
18888	644165	644	165	1356	38	0
18889	644166	644	166	1624	53	0
18890	644167	644	167	2144	4	0
18891	644168	644	168	2378	0	11
18892	644169	644	169	2433	0	2
18893	644170	644	170	2061	2	0
18894	644171	644	171	1819	46	1
18895	644172	644	172	1705	61	2
18896	644173	644	173	1374	81	0
18897	644174	644	174	1261	92	0
18898	644175	644	175	1001	73	4
18899	644176	644	176	564	18	79
18900	644177	644	177	564	0	100
18901	644178	644	178	565	5	60
18902	644179	644	179	901	69	1
18903	644180	644	180	1444	20	0
18904	644181	644	181	1717	0	1
18905	644182	644	182	1859	0	0
18906	644183	644	183	1580	2	0
18907	644184	644	184	1463	42	0
18908	644185	644	185	1312	54	1
18909	644186	644	186	1150	30	3
18910	644187	644	187	1173	44	1
18911	644188	644	188	1157	59	1
18912	644189	644	189	1066	45	1
18913	644190	644	190	963	15	4
18914	644191	644	191	939	19	4
18915	644192	644	192	972	7	2
18916	644193	644	193	973	5	0
18917	644194	644	194	1031	16	0
18918	644195	644	195	967	28	4
18919	644196	644	196	1003	55	0
18920	644197	644	197	917	47	0
18921	644198	644	198	864	25	0
18922	644199	644	199	806	13	0
18923	644200	644	200	743	0	0
18924	644201	644	201	715	1	1
18925	644202	644	202	830	19	1
18926	644203	644	203	883	32	0
18927	644204	644	204	825	52	1
18928	644205	644	205	922	35	1
18929	644206	644	206	821	30	0
18930	644207	644	207	802	41	1
18931	644208	644	208	854	41	2
18932	644209	644	209	791	56	1
18933	644210	644	210	850	47	0
18934	644211	644	211	878	42	0
18935	644212	644	212	818	37	0
18936	644213	644	213	823	30	0
18937	644214	644	214	759	40	0
18938	644215	644	215	627	30	1
18939	644216	644	216	653	34	0
18940	644217	644	217	624	22	0
18941	644218	644	218	585	6	4
18942	644219	644	219	656	23	0
18943	644220	644	220	595	42	0
18944	644221	644	221	525	4	1
18945	644222	644	222	521	0	0
18946	644223	644	223	510	0	0
18947	644224	644	224	500	3	0
18948	644225	644	225	500	0	0
18949	644226	644	226	564	13	0
18950	644227	644	227	615	50	0
18951	644228	644	228	501	4	4
18952	644229	644	229	601	15	0
18953	644230	644	230	707	70	0
18954	644231	644	231	687	72	0
18955	644232	644	232	674	83	0
18956	644233	644	233	653	57	0
18957	644234	644	234	643	77	0
18958	644235	644	235	659	46	0
18959	644236	644	236	629	57	0
18960	644237	644	237	570	79	0
18961	644238	644	238	550	54	0
18962	644239	644	239	475	22	0
18963	644240	644	240	470	53	0
18964	644241	644	241	446	46	0
18965	644242	644	242	436	3	0
18966	644243	644	243	430	5	0
18967	644244	644	244	424	46	0
18968	644245	644	245	442	84	0
18969	644246	644	246	458	83	0
18970	644247	644	247	450	47	0
18971	644248	644	248	370	41	5
18972	644249	644	249	375	26	19
18973	644250	644	250	487	88	0
18974	644251	644	251	484	52	0
18975	644252	644	252	601	56	0
18976	644253	644	253	638	61	0
18977	644254	644	254	679	37	0
18978	644255	644	255	687	44	0
18979	644256	644	256	650	45	0
18980	644257	644	257	569	45	0
18981	644258	644	258	526	29	0
18982	644259	644	259	523	16	0
18983	644260	644	260	531	59	0
18984	644261	644	261	364	2	0
18985	644262	644	262	389	2	0
18986	644263	644	263	402	0	0
18987	644264	644	264	461	49	0
18988	644265	644	265	357	59	0
18989	644266	644	266	313	69	5
18990	644267	644	267	286	0	5
18991	645098	645	98	2858	0	0
18992	645099	645	99	2933	0	0
18993	645100	645	100	3031	0	0
18994	645101	645	101	3180	0	0
18995	645102	645	102	3363	0	0
18996	645103	645	103	3134	0	0
18997	645104	645	104	3105	0	0
18998	645105	645	105	3200	0	0
18999	645106	645	106	3267	0	0
19000	645107	645	107	3257	0	0
19001	645108	645	108	3181	0	0
19002	645109	645	109	2896	0	0
19003	645110	645	110	2633	0	1
19004	645111	645	111	2585	0	1
19005	645112	645	112	2756	0	0
19006	645113	645	113	2957	0	0
19007	645114	645	114	2655	0	0
19008	645115	645	115	2181	1	0
19009	645116	645	116	2029	7	0
19010	645117	645	117	2177	2	0
19011	645118	645	118	1859	12	1
19012	645119	645	119	1864	13	1
19013	645120	645	120	2204	0	1
19014	645121	645	121	2040	0	1
19015	645122	645	122	1996	6	2
19016	645123	645	123	2020	13	0
19017	645124	645	124	1753	49	1
19018	645125	645	125	1493	89	2
19019	645126	645	126	1245	83	1
19020	645127	645	127	1378	76	1
19021	645128	645	128	1389	89	0
19022	645129	645	129	1088	44	2
19023	645130	645	130	1025	20	0
19024	645131	645	131	999	27	0
19025	645132	645	132	836	36	5
19026	645133	645	133	1044	17	1
19027	645134	645	134	1318	32	0
19028	645135	645	135	1555	58	0
19029	645136	645	136	1900	6	0
19030	645137	645	137	2130	18	0
19031	645138	645	138	1916	21	0
19032	645139	645	139	1946	0	0
19033	645140	645	140	2386	0	0
19034	645141	645	141	2684	0	1
19035	645142	645	142	2967	0	0
19036	645143	645	143	3130	0	0
19037	645144	645	144	2638	0	0
19038	645145	645	145	2818	0	0
19039	645146	645	146	3386	0	0
19040	645147	645	147	3412	0	0
19041	645148	645	148	3016	0	0
19042	645149	645	149	2769	0	0
19043	645150	645	150	2761	0	0
19044	645151	645	151	2811	0	0
19045	645152	645	152	2963	0	0
19046	645153	645	153	3331	0	0
19047	645154	645	154	3376	0	0
19048	645155	645	155	3378	0	0
19049	645156	645	156	3494	0	0
19050	645157	645	157	2998	0	0
19051	645158	645	158	2726	0	0
19052	645159	645	159	2911	0	0
19053	645160	645	160	2615	0	0
19054	645161	645	161	1738	41	1
19055	645162	645	162	1133	57	2
19056	645163	645	163	973	15	1
19057	645164	645	164	1145	42	0
19058	645165	645	165	1537	71	1
19059	645166	645	166	1805	39	0
19060	645167	645	167	2192	0	0
19061	645168	645	168	2242	0	5
19062	645169	645	169	2391	0	3
19063	645170	645	170	1997	1	0
19064	645171	645	171	1801	30	2
19065	645172	645	172	1767	42	1
19066	645173	645	173	1664	59	0
19067	645174	645	174	1430	38	0
19068	645175	645	175	1124	48	0
19069	645176	645	176	667	46	34
19070	645177	645	177	564	0	100
19071	645178	645	178	599	4	31
19072	645179	645	179	879	67	0
19073	645180	645	180	1414	48	0
19074	645181	645	181	1904	1	0
19075	645182	645	182	2077	0	0
19076	645183	645	183	1486	4	3
19077	645184	645	184	1375	21	1
19078	645185	645	185	1199	27	3
19079	645186	645	186	1261	28	0
19080	645187	645	187	1583	39	0
19081	645188	645	188	1533	78	0
19082	645189	645	189	1309	60	0
19083	645190	645	190	1106	16	0
19084	645191	645	191	1156	52	4
19085	645192	645	192	1560	83	0
19086	645193	645	193	1363	25	0
19087	645194	645	194	1234	23	0
19088	645195	645	195	1174	58	2
19089	645196	645	196	1229	51	1
19090	645197	645	197	1330	43	0
19091	645198	645	198	1261	79	0
19092	645199	645	199	1098	59	0
19093	645200	645	200	951	15	0
19094	645201	645	201	796	20	0
19095	645202	645	202	711	1	4
19096	645203	645	203	857	41	1
19097	645204	645	204	805	24	1
19098	645205	645	205	779	60	1
19099	645206	645	206	761	71	3
19100	645207	645	207	710	37	3
19101	645208	645	208	847	33	0
19102	645209	645	209	732	50	1
19103	645210	645	210	878	13	0
19104	645211	645	211	806	46	0
19105	645212	645	212	811	52	0
19106	645213	645	213	756	41	0
19107	645214	645	214	654	46	0
19108	645215	645	215	609	11	2
19109	645216	645	216	613	0	0
19110	645217	645	217	574	19	1
19111	645218	645	218	584	11	1
19112	645219	645	219	589	17	0
19113	645220	645	220	548	0	0
19114	645221	645	221	536	0	0
19115	645222	645	222	537	16	0
19116	645223	645	223	512	12	0
19117	645224	645	224	505	0	0
19118	645225	645	225	503	0	0
19119	645226	645	226	561	15	0
19120	645227	645	227	516	11	0
19121	645228	645	228	511	1	0
19122	645229	645	229	644	3	0
19123	645230	645	230	680	19	0
19124	645231	645	231	668	22	0
19125	645232	645	232	618	11	0
19126	645233	645	233	569	7	0
19127	645234	645	234	551	14	0
19128	645235	645	235	548	33	0
19129	645236	645	236	538	45	1
19130	645237	645	237	493	26	2
19131	645238	645	238	467	10	0
19132	645239	645	239	468	26	0
19133	645240	645	240	492	72	0
19134	645241	645	241	443	8	0
19135	645242	645	242	434	1	0
19136	645243	645	243	430	0	1
19137	645244	645	244	418	1	1
19138	645245	645	245	412	1	0
19139	645246	645	246	418	7	0
19140	645247	645	247	458	68	0
19141	645248	645	248	412	16	0
19142	645249	645	249	371	5	10
19143	645250	645	250	424	50	0
19144	645251	645	251	451	43	0
19145	645252	645	252	470	20	0
19146	645253	645	253	627	45	0
19147	645254	645	254	692	55	0
19148	645255	645	255	688	69	0
19149	645256	645	256	594	62	0
19150	645257	645	257	496	35	0
19151	645258	645	258	480	18	1
19152	645259	645	259	445	36	0
19153	645260	645	260	439	60	0
19154	645261	645	261	377	17	0
19155	645262	645	262	548	69	0
19156	645263	645	263	466	25	0
19157	645264	645	264	392	7	0
19158	645265	645	265	351	8	0
19159	645266	645	266	322	6	0
19160	645267	645	267	311	5	10
19161	646099	646	99	3176	0	0
19162	646105	646	105	3358	0	0
19163	646106	646	106	3005	0	0
19164	646107	646	107	2933	0	0
19165	646108	646	108	3171	0	0
19166	646109	646	109	2856	0	0
19167	646110	646	110	2493	0	0
19168	646111	646	111	2303	2	3
19169	646112	646	112	2443	0	0
19170	646113	646	113	2645	0	0
19171	646114	646	114	2427	0	0
19172	646115	646	115	2092	17	0
19173	646116	646	116	1727	73	0
19174	646117	646	117	1660	21	2
19175	646118	646	118	1703	14	2
19176	646119	646	119	2079	1	0
19177	646120	646	120	2529	0	0
19178	646121	646	121	2251	0	0
19179	646122	646	122	1946	29	3
19180	646123	646	123	1822	27	3
19181	646124	646	124	1866	60	0
19182	646125	646	125	1821	70	1
19183	646126	646	126	1580	78	1
19184	646127	646	127	1369	71	1
19185	646128	646	128	1736	67	0
19186	646129	646	129	1504	70	1
19187	646130	646	130	1437	86	1
19188	646131	646	131	1371	98	0
19189	646132	646	132	1089	60	2
19190	646133	646	133	844	52	2
19191	646134	646	134	971	38	0
19192	646135	646	135	1291	46	0
19193	646136	646	136	1785	56	0
19194	646137	646	137	2095	8	0
19195	646138	646	138	2189	11	0
19196	646139	646	139	2000	0	0
19197	646140	646	140	2053	0	1
19198	646141	646	141	2344	0	0
19199	646142	646	142	2713	0	0
19200	646143	646	143	2602	0	0
19201	646144	646	144	2600	0	0
19202	646145	646	145	3096	0	0
19203	646146	646	146	3096	0	0
19204	646147	646	147	2904	0	0
19205	646148	646	148	2678	0	0
19206	646149	646	149	2710	0	0
19207	646150	646	150	2750	0	0
19208	646151	646	151	2905	0	0
19209	646152	646	152	3100	0	0
19210	646153	646	153	3218	0	0
19211	646154	646	154	3269	0	0
19212	646155	646	155	3401	0	0
19213	646156	646	156	3527	0	0
19214	646157	646	157	2811	0	0
19215	646158	646	158	2551	0	0
19216	646159	646	159	2412	0	2
19217	646160	646	160	2216	0	2
19218	646161	646	161	1770	17	0
19219	646162	646	162	1158	63	3
19220	646163	646	163	1022	11	0
19221	646164	646	164	1141	5	0
19222	646165	646	165	1429	61	1
19223	646166	646	166	1691	52	0
19224	646167	646	167	1997	5	1
19225	646168	646	168	2249	0	0
19226	646169	646	169	2436	0	1
19227	646170	646	170	2104	0	0
19228	646171	646	171	2266	0	0
19229	646172	646	172	2084	0	1
19230	646173	646	173	1873	2	0
19231	646174	646	174	1549	26	0
19232	646175	646	175	1247	40	0
19233	646176	646	176	660	54	21
19234	646177	646	177	568	0	68
19235	646178	646	178	624	32	17
19236	646179	646	179	914	57	3
19237	646180	646	180	1377	44	1
19238	646181	646	181	1934	10	0
19239	646182	646	182	2018	0	1
19240	646183	646	183	1470	5	0
19241	646184	646	184	1259	9	0
19242	646185	646	185	1220	16	1
19243	646186	646	186	1511	48	0
19244	646187	646	187	1777	52	0
19245	646188	646	188	1629	63	0
19246	646189	646	189	1518	45	0
19247	646190	646	190	1219	64	2
19248	646191	646	191	1251	72	3
19249	646192	646	192	1417	63	3
19250	646193	646	193	1535	44	3
19251	646194	646	194	1694	11	0
19252	646195	646	195	1407	24	0
19253	646196	646	196	1309	14	2
19254	646197	646	197	1322	23	0
19255	646198	646	198	1422	32	0
19256	646199	646	199	1186	47	0
19257	646200	646	200	1049	46	0
19258	646201	646	201	913	10	0
19259	646202	646	202	814	2	0
19260	646203	646	203	710	2	1
19261	646204	646	204	784	15	3
19262	646205	646	205	848	11	0
19263	646206	646	206	860	23	0
19264	646207	646	207	777	28	0
19265	646208	646	208	701	36	1
19266	646209	646	209	709	40	1
19267	646210	646	210	814	23	0
19268	646211	646	211	763	24	0
19269	646212	646	212	736	82	0
19270	646213	646	213	664	49	0
19271	646214	646	214	625	7	0
19272	646215	646	215	619	4	0
19273	646216	646	216	625	8	0
19274	646217	646	217	582	3	0
19275	646218	646	218	584	2	0
19276	646219	646	219	544	0	0
19277	646220	646	220	540	0	0
19278	646221	646	221	545	10	1
19279	646222	646	222	628	72	0
19280	646223	646	223	617	53	0
19281	646224	646	224	507	8	0
19282	646225	646	225	511	19	0
19283	646226	646	226	587	47	0
19284	646227	646	227	512	39	0
19285	646228	646	228	565	23	0
19286	646229	646	229	633	29	0
19287	646230	646	230	640	7	0
19288	646231	646	231	542	0	0
19289	646232	646	232	499	0	0
19290	646233	646	233	487	0	0
19291	646234	646	234	477	0	1
19292	646235	646	235	476	0	1
19293	646236	646	236	491	3	0
19294	646237	646	237	474	2	0
19295	646238	646	238	502	48	0
19296	646239	646	239	470	18	0
19297	646240	646	240	454	21	0
19298	646241	646	241	444	1	1
19299	646242	646	242	435	5	1
